book_id,isbn,isbn13,language_code,ratings_count,text_reviews_count
2182,140448004,9780140448009,eng,3190,150
2183,140447970,9780140447972,eng,13499,388
2186,226735192,9780226735191,en-US,5,1
2187,312422156,9780312422158,eng,540349,19548
2199,743270754,9780743270755,eng,133840,6118
2203,743223136,9780743223133,eng,282649,5325
2204,1574671324,9781574671322,eng,20,5
2205,142437115,9780142437117,eng,275,28
2209,393311333,9780393311334,eng,2622,78
2211,142437786,9780142437780,eng,57,0
2218,076455302X,9780764553028,eng,10,0
2219,471773867,9780471773863,eng,37,9
2222,452281326,9780452281325,eng,4797,124
2226,684842238,9780684842233,eng,144,10
2227,684839377,9780684839370,eng,197,7
2228,72920963,9780072920963,eng,123,13
2236,938497197,9780938497196,eng,55,7
2249,671708635,9780671708634,eng,2505,233
2250,743250974,9780743250979,eng,1874,114
2253,671887173,9780671887179,eng,336,26
2255,1932073205,9781932073201,en-US,39947,1622
2257,915811235,9780915811236,en-US,156,13
2265,425179613,9780425179611,eng,35050,1833
2267,306814552,9780306814556,eng,360,26
2279,671869205,9780671869205,eng,71764,1937
2281,140009691X,9781400096916,eng,3993,217
2282,067960085X,9780679600855,eng,5658,699
2283,345478207,9780345478207,eng,585,78
2285,449007383,9780449007389,en-US,623,68
2287,679745645,9780679745648,eng,10635,656
2289,073933364X,9780739333648,eng,563,133
2296,684868768,9780684868769,en-US,2769,200
2299,446671827,9780446671828,en-GB,1827,154
2304,813527406,9780813527406,eng,48,5
2305,684842572,9780684842578,eng,2842,182
2306,940450313,9780940450318,eng,446,29
2307,1883011949,9781883011949,eng,55,9
2309,940450534,9780940450530,eng,67,9
2314,486420493,9780486420493,eng,749,62
2315,689304579,9780689304576,eng,41,9
2319,440802504,9780440802501,eng,40,12
2322,307236013,9780307236012,eng,3986,85
2326,1597770078,9781597770071,eng,58,15
2327,618056998,9780618056996,eng,4689,171
2329,618083553,9780618083558,en-US,237,3
2330,395291305,9780395291306,eng,4685,74
2331,618574999,9780618574995,en-US,232,9
2333,618009361,9780618009367,eng,5526,225
2336,140272925,9780140272925,eng,8461,369
2338,670910619,9780670910618,eng,2737,161
2343,140271570,9780140271577,eng,3920,132
2348,198111843,9780198111849,eng,104,7
2353,815319665,9780815319665,eng,19,2
2367,671792768,9780671792763,eng,3460,482
2368,671447548,9780671447540,eng,23064,1191
2370,684813637,9780684813639,en-US,1852,285
2371,844662925,9780844662923,eng,14739,1199
2372,743262131,9780743262132,eng,12178,1042
2373,451188454,9780451188458,eng,140014,1753
2375,761452427,9780761452423,eng,117,19
2378,8466305130,9788466305136,spa,26,2
2386,9626343583,9789626343586,eng,67,17
2388,763630187,9780763630188,eng,161,16
2389,143058096,9780143058090,eng,8858,885
2390,1593080182,9781593080181,eng,1260,207
2400,415247713,9780415247719,eng,50,7
2404,192781537,9780192781536,eng,39,5
2407,919123708,9780919123700,eng,23,4
2409,019274156X,9780192741561,eng,6,0
2411,252063023,9780252063022,eng,0,0
2412,700607420,9780700607426,eng,16,1
2423,515139734,9780515139730,en-US,2790,159
2430,515121495,9780515121490,eng,12534,141
2442,61020613,9780061020612,eng,58408,1272
2443,812967054,9780812967050,eng,8879,693
2445,1854583522,9781854583529,eng,38,6
2452,862921473,9780862921477,grc,1,1
2473,674996232,9780674996236,eng,33,1
2486,393977617,9780393977615,en-US,259,30
2494,141439971,9780141439976,eng,3094,301
2495,743487737,9780743487733,eng,372,36
2499,157174102X,9781571741028,en-GB,68,6
2501,439436540,9780439436540,eng,284,35
2504,1842124021,9781842124024,eng,875,33
2506,812970756,9780812970753,en-US,80,11
2508,141441119,9780141441115,eng,856,111
2519,307264890,9780307264893,en-US,1338,113
2520,824512596,9780824512590,en-US,8228,410
2521,1400083117,9781400083114,eng,2594,403
2526,156007754,9780156007757,eng,107455,7778
2527,156001411,9780156001410,eng,799,107
2528,156010593,9780156010597,eng,11016,734
2529,156013037,9780156013031,eng,3331,242
2530,156005204,9780156005203,eng,6184,284
2531,156028794,9780156028790,eng,7649,548
2535,156004011,9780156004015,en-US,308,30
2536,1860465021,9781860465024,eng,3826,191
2538,8466312803,9788466312806,spa,1295,106
2539,8466314741,9788466314749,spa,1744,124
2541,846630679X,9788466306799,spa,842,69
2542,156006243,9780156006248,eng,331,62
2543,9587043642,9789587043648,spa,2862,306
2545,089009389X,9780890093894,eng,1432,45
2547,000100039X,9780001000391,eng,184293,5418
2549,394448049,9780394448046,eng,2094,104
2551,143036386,9780143036388,eng,488,39
2552,141182679,9780141182674,eng,5575,502
2557,375711163,9780375711169,eng,2732,105
2560,382960226X,9783829602266,eng,1,0
2567,679725407,9780679725404,eng,1284,90
2581,143034545,9780143034544,eng,3832,178
2584,807744689,9780807744680,eng,54,4
2586,195137892,9780195137897,eng,125,13
2595,71460829,9780071460828,eng,942,59
2612,316346624,9780316346627,eng,633037,11898
2613,786887176,9780786887170,en-US,4600,88
2615,60521996,9780060521998,eng,32079,752
2619,141439564,9780141439563,eng,14228,668
2626,393960692,9780393960693,eng,573,38
2646,664241581,9780664241582,eng,108,13
2654,60935464,9780060935467,eng,10524,898
2655,60888695,9780060888695,eng,697,180
2661,61205699,9780061205699,en-US,271,34
2673,761501665,9780761501664,eng,66,4
2677,486287599,9780486287591,eng,13562,141
2678,1416500391,9781416500391,eng,2161,50
2680,1556434952,9781556434952,eng,3,0
2686,192834428,9780192834423,eng,85,12
2687,1931082308,9781931082303,eng,25,4
2688,193108288X,9781931082884,eng,27,3
2692,1883011094,9781883011093,eng,198,7
2696,140424385,9780140424386,eng,168559,2365
2698,019283360X,9780192833600,eng,257,22
2701,014042234X,9780140422344,enm,792,59
2702,812000390,9780812000399,eng,73,5
2705,198711557,9780198711551,eng,84,4
2706,140444084,9780140444087,eng,70,6
2710,671475029,9780671475024,eng,36,5
2711,395290317,9780395290316,enm,7760,152
2713,140150811,9780140150810,eng,70,8
2715,142001619,9780142001615,eng,50335,3012
2718,689834195,9780689834196,eng,1178,173
2719,618446885,9780618446889,eng,4411,629
2722,039475526X,9780394755267,eng,856,105
2723,553580078,9780553580075,eng,9344,995
2725,805202412,9780805202410,eng,9254,194
2727,300115865,9780300115864,eng,39,5
2731,1568813074,9781568813073,eng,17,2
2735,074754655X,9780747546559,eng,588,46
2743,1558745157,9781558745155,eng,52028,2513
2745,805061835,9780805061833,en-US,1397,128
2749,7179812,9780007179817,eng,442,38
2756,415283043,9780415283045,eng,2,0
2761,684832402,9780684832401,eng,6599,635
2767,60838655,9780060838652,eng,167321,4711
2768,1565848268,9781565848269,eng,39,3
2770,1565847253,9781565847255,eng,22,0
2778,500203474,9780500203477,en-US,675,12
2781,822318644,9780822318644,eng,206,9
2785,039574010X,9780395740101,eng,81,12
2794,006091307X,9780060913076,eng,57011,3332
2802,425181642,9780425181645,eng,6368,321
2804,307237206,9780307237200,en-US,717,112
2810,094089548X,9780940895485,eng,448,18
2811,440936853,9780440936855,eng,3976,163
2814,877887268,9780877887263,eng,496,48
2815,671686909,9780671686901,eng,367,38
2817,877880204,9780877880202,eng,235,4
2819,62545035,9780062545039,en-CA,5236,506
2820,521639875,9780521639873,eng,388,23
2821,385092105,9780385092104,en-US,843,42
2822,1419154079,9781419154072,eng,32,0
2823,140433392,9780140433395,en-US,10147,301
2826,907129072,9780907129073,eng,9,2
2834,195114159,9780195114157,eng,3664,58
2835,140015068X,9781400150687,eng,3,0
2836,60734019,9780060734015,en-US,1811,152
2843,439271711,9780439271714,eng,4,1
2847,618654798,9780618654796,eng,2018,294
2851,525464824,9780525464822,eng,99,27
2855,1559704640,9781559704649,eng,1771,99
2860,078690206X,9780786902064,eng,38,1
2864,452284937,9780452284937,eng,1162,127
2868,385415605,9780385415606,eng,29,4
2871,052594978X,9780525949787,eng,10919,1113
2872,452283205,9780452283206,eng,20321,1214
2873,452284449,9780452284449,eng,26029,1588
2875,3471772537,9783471772539,ger,6,1
2877,1857093313,9781857093315,en-GB,42,0
2879,1421506130,9781421506135,eng,19945,76
2880,1591164419,9781591164418,eng,140403,1063
2881,1421506122,9781421506128,eng,10356,79
2882,1421502712,9781421502717,eng,8773,84
2883,1421504030,9781421504032,eng,8948,86
2885,4088736214,9784088736211,jpn,227,38
2886,4088736710,9784088736716,jpn,452,13
2887,4088736524,9784088736525,jpn,400,11
2893,373028601,9780373028603,eng,3,1
2895,307277763,9780307277763,eng,1124,191
2896,3257228007,9783257228007,ger,9674,343
2898,747534934,9780747534938,eng,24,3
2899,140105832,9780140105834,eng,6254,423
2900,747566755,9780747566755,eng,2061,104
2906,4088732138,9784088732138,jpn,41,3
2907,2723442276,9782723442275,fre,54,4
2912,440410258,9780440410256,eng,114,17
2917,440229359,9780440229353,eng,1177,218
2920,440419670,9780440419679,en-US,557,46
2921,306801450,9780306801457,eng,25,2
2923,156001454,9780156001458,eng,5437,830
2928,385321988,9780385321983,en-US,76,12
2932,375757325,9780375757327,eng,209122,4131
2933,141439823,9780141439822,eng,1507,142
2934,393964523,9780393964523,en-US,585,63
2937,689844085,9780689844089,eng,204,32
2940,1587263882,9781587263880,eng,311,18
2942,486404889,9780486404882,eng,577,36
2949,520238958,9780520238954,eng,5,0
2952,1555176801,9781555176808,eng,242,29
2953,1883011884,9781883011888,en-US,33,3
2956,142437174,9780142437179,eng,1049912,11391
2958,486443221,9780486443225,eng,144,17
2960,375757376,9780375757372,eng,687,37
2962,393020398,9780393020397,eng,185,18
2965,486406644,9780486406640,eng,970,53
2967,520242459,9780520242456,eng,513,71
2968,553211951,9780553211955,eng,5710,142
2971,60955422,9780060955427,eng,2871,209
2973,940450739,9780940450738,eng,207,10
2978,60594527,9780060594527,eng,11892,955
2988,1589199502,9781589199507,eng,715,44
2997,671019872,9780671019877,eng,1817,123
2998,517189607,9780517189603,eng,764134,11796
3003,451528832,9780451528834,eng,1739,116
3004,1402713193,9781402713194,eng,1653,76
3006,142437050,9780142437056,en-GB,517,13
3008,142437018,9780142437018,eng,238192,4392
3011,879237902,9780879237905,eng,23,7
3014,60277408,9780060277406,eng,150,23
3023,465081452,9780465081455,eng,5899,475
3025,465002609,9780465002603,eng,328,43
3040,1594030863,9781594030864,eng,2579,301
3041,465081436,9780465081431,eng,1546,122
3042,465037380,9780465037384,eng,766,47
3047,465081428,9780465081424,eng,1797,166
3051,744520053,9780744520057,eng,65,9
3053,916856593,9780916856595,eng,22,0
3055,1893007162,9781893007161,en-US,495,30
3056,960989862,9780960989867,en-US,213,10
3061,395530075,9780395530078,en-US,39369,80
3065,618479031,9780618479030,en-US,580,41
3066,374529388,9780374529383,eng,8624,409
3067,374525757,9780374525750,en-US,712,51
3068,374504849,9780374504847,en-US,8073,319
3070,878054901,9780878054909,eng,4,0
3072,374521026,9780374521028,eng,662,50
3075,822219751,9780822219750,eng,67,6
3084,345833422X,9783458334224,ger,0,0
3087,1420925431,9781420925432,eng,128596,3422
3088,451521412,9780451521415,eng,2450,113
3100,811202100,9780811202107,eng,6,0
3101,141441488,9780141441481,eng,1665,125
3102,486424545,9780486424545,eng,54765,1437
3103,393310329,9780393310320,eng,21997,1005
3104,156286513,9780156286510,eng,141,11
3105,141183357,9780141183350,eng,368,26
3107,385314698,9780385314695,eng,2699,336
3113,1594200939,9781594200939,eng,3259,187
3117,439847796,9780439847797,eng,1864,117
3119,439651417,9780439651417,eng,1928,85
3120,439651409,9780439651400,eng,2050,76
3130,380777584,9780380777587,eng,8,0
3142,1860460585,9781860460586,eng,254,35
3144,750000333,9780750000338,eng,14,4
3145,750005947,9780750005944,eng,8,1
3147,225393321X,9782253933212,fre,69,10
3152,750012633,9780750012638,eng,21,0
3155,750002468,9780750002462,eng,112,7
3156,750002425,9780750002424,eng,139,6
3167,1420926845,9781420926842,en-US,19,0
3207,300044887,9780300044881,eng,114,11
3231,486427595,9780486427591,eng,34,5
3232,674993381,9780674993389,grc,14,0
3248,872203603,9780872203600,eng,100,9
3254,1420927329,9781420927320,eng,4577,126
3258,226307751,9780226307756,eng,327,12
3273,312304358,9780312304355,eng,91395,8192
3280,1416600302,9781416600305,eng,592,49
3283,1840466383,9781840466386,en-GB,26,1
3290,553383825,9780553383829,eng,430,23
3291,743217187,9780743217187,eng,12839,375
3293,007001356X,9780070013568,eng,10,1
3298,60816198,9780060816193,spa,1099,46
3300,61161535,9780061161537,eng,15345,1075
3301,60951303,9780060951306,spa,608,38
3302,60951273,9780060951276,spa,514,33
3303,60591714,9780060591717,spa,1189,51
3304,60535032,9780060535032,eng,17962,778
3311,571219764,9780571219766,eng,2359,146
3316,3518399608,9783518399606,ger,9,0
3325,750002441,9780750002448,eng,13,1
3340,399239987,9780399239984,eng,382,85
3341,679643354,9780679643357,eng,768,96
3343,345448197,9780345448194,eng,191,26
3344,140275010,9780140275018,eng,970,104
3345,345455827,9780345455826,eng,2046,248
3346,345448146,9780345448149,eng,51,2
3347,140298517,9780140298512,eng,3457,329
3348,399234764,9780399234767,eng,127,25
3351,189044717X,9781890447175,eng,0,0
3357,613359607,9780613359603,spa,142,12
3359,141185473,9780141185477,eng,856,146
3368,321344758,9780321344755,en-US,7736,641
3384,60987324,9780060987329,eng,15798,612
3388,067976397X,9780679763970,eng,62954,1791
3402,156030489,9780156030489,eng,1084,131
3403,60984384,9780060984380,en-US,1170,117
3404,60184124,9780060184124,eng,138,29
3409,815412185,9780815412182,eng,99,16
3413,60837551,9780060837556,eng,533,66
3416,60510854,9780060510855,eng,5991,120
3417,380710846,9780380710843,eng,5423,157
3418,743286421,9780743286428,eng,1182,175
3419,517201666,9780517201664,en-US,39,7
3420,671024183,9780671024185,eng,3478,191
3421,671024205,9780671024208,eng,4291,119
3422,068809368X,9780688093686,eng,311,49
3424,038071082X,9780380710829,eng,9623,199
3425,380711966,9780380711963,eng,153,17
3426,764586688,9780764586682,eng,24,2
3431,1401308589,9781401308582,eng,520051,16562
3437,99450259,9780099450252,eng,16588,1606
3438,99456761,9780099456766,eng,6124,754
3439,385662238,9780385662239,eng,34,6
3444,767904419,9780767904414,eng,981,69
3445,767904435,9780767904438,eng,7763,362
3446,767904427,9780767904421,eng,10384,637
3447,061870986X,9780618709861,eng,14655,1211
3449,140259104,9780140259100,eng,945,61
3462,446696129,9780446696128,eng,154933,3141
3463,446696137,9780446696135,eng,125693,3229
3464,044669651X,9780446696517,eng,68228,2425
3465,446694851,9780446694858,eng,36784,2658
3466,446615862,9780446615860,eng,126629,5295
3468,8496284530,9788496284531,spa,31,3
3469,446691798,9780446691796,en-US,1596,157
3471,446606812,9780446606813,en-GB,2755,218
3473,446693804,9780446693806,eng,555995,10173
3476,142000205,9780142000205,eng,37936,1192
3478,446676071,9780446676076,eng,201488,3496
3479,61136956,9780061136955,eng,1967,66
3483,067003777X,9780670037773,eng,32370,4212
3491,767920740,9780767920742,eng,82,9
3493,030726422X,9780307264220,en-US,790,99
3507,312349486,9780312349486,eng,81381,1925
3509,671524097,9780671524098,eng,2792,73
3510,074321076X,9780743210768,en-US,317,33
3513,440420628,9780440420620,eng,51,7
3516,440420636,9780440420637,eng,41,7
3519,440420598,9780440420590,eng,56,7
3520,307264122,9780307264121,eng,26,5
3525,1421505479,9781421505473,eng,612,8
3529,898705975,8987059752,en-US,641,63
3530,1421505487,9781421505480,eng,715,18
3531,087123596X,9780871235961,eng,364,21
3532,974607894,9780974607894,eng,5856,310
3536,767916913,9780767916912,en-US,910,74
3545,373706405,9780373706402,eng,13,2
3554,1903582415,9781903582411,eng,4,0
3557,717801330,9780717801336,eng,118,9
3562,055323370X,9780553233704,eng,38411,1366
3564,195421167,9780195421163,eng,184,22
3566,553565923,9780553565928,en-US,928,27
3574,786180307,9780786180301,eng,63,8
3577,770422454,9780770422455,eng,3760,248
3579,553609416,76783609419,eng,98611,1447
3580,770422470,9780770422479,eng,6082,188
3581,553212419,9780553212419,eng,24087,554
3582,393059162,9780393059168,eng,1411,54
3583,039305800X,9780393058000,eng,2203,32
3584,471648795,9780471648796,eng,2037,71
3585,1598870297,9781598870299,eng,18,4
3587,871139472,9780871139474,eng,29,6
3593,743564677,9780743564670,eng,7,2
3595,448409577,9780448409573,eng,119,8
3597,517174960,9780517174968,eng,2184,87
3599,074353395X,9780743533959,eng,12,1
3603,470038322,9780470038321,en-GB,114,15
3604,764525905,9780764525902,eng,925,92
3631,449005577,9780449005576,en-US,948,27
3635,159052201X,9781590522011,eng,5044,316
3636,385732554,9780385732550,eng,1585589,56604
3638,64401685,9780064401685,eng,2201,218
3640,449904962,9780449904961,eng,1760,135
3649,156011654,9780156011655,eng,1426,201
3650,330488155,9780330488150,eng,406,64
3651,964561107,9780964561106,eng,481,58
3656,1400097029,9781400097029,eng,19308,1803
3657,307263118,9780307263117,eng,586,103
3659,375725237,9780375725234,eng,3202,278
3660,679736859,9780679736851,eng,387,29
3661,679737995,9780679737995,eng,583,60
3664,037572530X,9780375725302,eng,974,81
3665,330371851,9780330371858,eng,33,3
3679,143037749,9780143037743,eng,53736,3657
3682,689875347,9780689875342,eng,189652,8207
3684,452287650,9780452287655,en-US,130,16
3685,439228905,9780439228909,eng,208684,3358
3686,60572159,9780060572150,eng,31134,2662
3687,142004200,9780142004203,en-US,170,21
3688,143039105,9780143039105,eng,1122,69
3690,142437301,9780142437308,eng,25490,1585
3692,99478420,9780099478423,eng,21842,891
3693,142437913,9780142437919,eng,2064,220
3695,143039725,9780143039723,eng,1139,70
3698,143039024,9780143039020,eng,37620,2298
3701,140186123,9780140186123,eng,295,22
3705,014018533X,9780140185331,eng,1322,109
3707,671019090,9780671019099,eng,2910,220
3710,037570387X,9780375703874,eng,9541,576
3711,375703861,9780375703867,eng,102370,5677
3717,385722222,9780385722223,eng,18210,629
